"restaurant_name","cuisine_type","cost_of_the_order","rating","day_of_wk","customer_num_order","rst_num_order","customer_neighbourhood","customer_region","complete_time","rst_num_order_binned","Prediction (rating)"
"Vanessa's Dumplings","Chinese",20.23,3.8,"Sat",1,13,"Upper West Side","West Side",50,"Low",3.7777995800138053
"RedFarm Hudson","Chinese",14.6,3.6,"Sun",4,55,"Kips Bay","East Side",58,"Mid",3.630254811415711
"TAO","Japanese",15.52,3.8,"Sat",1,49,"Murray Hill","East Side",59,"Mid",3.5900279538652047
"Blue Ribbon Fried Chicken","American",8.98,3.4,"Sat",2,96,"East Village","South Manhattan",53,"High",3.2547294209735194
"Melt Shop","American",19.4,3.9,"Sat",2,11,"Murray Hill","East Side",55,"Low",3.6715290353305075
"Five Guys Burgers and Fries","American",13,3.7,"Thu",1,29,"Hell's Kitchen","West Side",57,"Mid",3.8003232042400454
"The Smile","American",5.82,3.2,"Sat",2,18,"East Village","South Manhattan",47,"Low",3.046690488929503
"Blue Ribbon Sushi","Japanese",16.06,3.4,"Sat",2,119,"Nolita","South Manhattan",45,"High",3.3952463173570093
"RedFarm Hudson","Chinese",5.82,3.2,"Sat",1,55,"Upper West Side","West Side",44,"Mid",3.2590052988106
"Sushi of Gari 46","Japanese",13.05,4,"Wed",3,37,"West Village","South Manhattan",58,"Mid",3.6952218346468046
"Parm","Italian",9.22,3.4,"Sat",4,68,"Harlem","Upper Manhattan",56,"High",3.156627756093303
"Burger Joint","American",8.35,3.4,"Sat",1,12,"Upper East Side","East Side",45,"Low",3.2604463554624945
"Cafe Habana","Mexican",25.17,3.7,"Sun",1,16,"SoHo","South Manhattan",53,"Low",3.8072184775029556
"Chipotle Mexican Grill","Mexican",29.05,3.4,"Sun",1,23,"Midtown","Midtown",43,"Mid",3.6383354924892797
"Jack's Wife Freda","Mediterranean",8.49,3.5,"Sat",2,25,"East Village","South Manhattan",41,"Mid",3.2004216838029764
"Blue Ribbon Sushi","Japanese",6.74,2.9,"Sat",3,119,"Midtown","Midtown",51,"High",2.9528061009779827
"Pinto Nouveau Thai Bistro","Thai",24.2,4.1,"Sun",1,4,"East Village","South Manhattan",44,"Low",3.8015155428470715
"Shake Shack","American",12.18,3.5,"Sun",2,219,"Upper East Side","East Side",56,"Very High",3.398458331534432
"The Meatball Shop","Italian",19.4,3.8,"Sun",1,132,"Hell's Kitchen","West Side",58,"Very High",3.692160626151034
"Shake Shack","American",14.07,3.3,"Sat",1,219,"Flatiron District","Midtown",51,"Very High",3.3099365697031526
"RedFarm Broadway","Chinese",31.86,3.8,"Sun",3,59,"Upper West Side","West Side",44,"Mid",3.9723578524235874
"RedFarm Broadway","Chinese",12.56,4.3,"Wed",1,59,"Lower East Side","South Manhattan",68,"Mid",4.095005757688761
"Sushi of Gari Tribeca","Japanese",14.07,3.5,"Sat",2,24,"Inwood","Upper Manhattan",63,"Mid",3.3198980485096903
"The Meatball Shop","American",5.82,3.1,"Sun",3,132,"Chelsea","West Side",60,"Very High",3.2026650031968917
"Carmine's","Italian",19.98,4.4,"Tue",2,3,"East Village","South Manhattan",64,"Low",3.9703002401829046
"Shake Shack","American",14.07,3.4,"Sun",1,219,"Chelsea","West Side",56,"Very High",3.4477760560202118
"Jack's Wife Freda","Mediterranean",14.12,4.3,"Wed",1,25,"West Village","South Manhattan",50,"Mid",3.859542354174881
"Sushi of Gari Tribeca","Japanese",12.42,2.9,"Sun",5,24,"Inwood","Upper Manhattan",43,"Mid",2.8645965386510315
"Parm","Italian",12.13,3.5,"Sun",2,68,"East Village","South Manhattan",54,"High",3.359513825043547
"Five Guys Burgers and Fries","American",19.45,3.9,"Thu",2,29,"Lower East Side","South Manhattan",56,"Mid",3.9578291813210367
"Blue Ribbon Fried Chicken","American",12.18,3.3,"Sat",2,96,"Midtown","Midtown",55,"High",3.2968026050790815
"The Meatball Shop","Italian",6.69,3.2,"Sun",2,132,"West Village","South Manhattan",43,"Very High",3.0053254310741506
"Nobu Next Door","Japanese",13.97,3.2,"Fri",2,42,"East Village","South Manhattan",51,"Mid",3.3908591089137854
"Blue Ribbon Sushi Bar & Grill","Japanese",5.72,3.2,"Thu",3,44,"Theater District","Midtown",58,"Mid",3.366179288138514
"Haandi","Indian",13.1,3.8,"Sat",2,2,"Washington Heights","Upper Manhattan",61,"Low",3.4291110698478646
"Shake Shack","American",6.07,3.5,"Tue",1,219,"Chelsea","West Side",50,"Very High",3.4086291595434326
"Melt Shop","American",12.56,3.5,"Sat",3,11,"Upper East Side","East Side",48,"Low",3.372560778024788
"P.J. Clarke's","American",14.07,4,"Wed",2,15,"Upper West Side","West Side",59,"Low",3.8783095517386763
"Blue Ribbon Fried Chicken","American",12.52,3.6,"Tue",3,96,"East Harlem","Upper Manhattan",55,"High",3.4701585431292323
"Shake Shack","American",21.93,4.1,"Tue",2,219,"Upper West Side","West Side",54,"Very High",3.905084538082282
"Sarabeth's East","American",25.27,3.7,"Sun",2,7,"Kips Bay","East Side",42,"Low",3.7149643650315096
"Asuka Sushi","Japanese",22.75,4,"Tue",4,3,"Upper West Side","West Side",57,"Low",3.822485375889264
"The Meatball Shop","American",12.18,3.2,"Sat",2,132,"Harlem","Upper Manhattan",48,"Very High",3.1383431699224107
"Rubirosa","Italian",15.38,4,"Tue",1,37,"Theater District","Midtown",61,"Mid",3.8377218469588885
"Yama Japanese Restaurant","Japanese",12.66,3.1,"Sun",2,18,"Harlem","Upper Manhattan",51,"Low",3.0520607950528
"Nobu Next Door","Japanese",25.17,3.5,"Sun",4,42,"Upper East Side","East Side",37,"Mid",3.515728758813026
"P.J. Clarke's","American",24.25,3.6,"Sat",2,15,"Upper West Side","West Side",39,"Low",3.604354527738011
"Shake Shack","American",14.02,3.3,"Sat",3,219,"East Village","South Manhattan",41,"Very High",3.1950739290545878
"ilili Restaurant","Middle Eastern",31.33,3.9,"Mon",4,18,"East Village","South Manhattan",56,"Low",4.259127731571972
"Blue Ribbon Sushi Izakaya","Japanese",9.7,3.1,"Sat",2,29,"Chelsea","West Side",40,"Mid",3.1674959410356665
"Blue Ribbon Sushi Izakaya","Japanese",33.03,4.1,"Sat",1,29,"Hell's Kitchen","West Side",57,"Mid",4.1072235058531055
"Sushi of Gari Tribeca","Japanese",24.2,3.2,"Sun",3,24,"Midtown","Midtown",43,"Mid",3.3367678511269263
"Burger Joint","American",16.15,3.5,"Sat",1,12,"Hell's Kitchen","West Side",46,"Low",3.425319591363731
"Aurora","Italian",21.93,3.7,"Sun",2,2,"Hell's Kitchen","West Side",49,"Low",3.5830046360877565
"Shake Shack","American",9.41,3,"Sat",9,219,"Tribeca","South Manhattan",42,"Very High",2.975640891071851
"Hill Country Fried Chicken","Southern",14.12,3.4,"Sun",1,14,"Theater District","Midtown",40,"Low",3.4423702681520547
"Parm","Italian",14.55,4.1,"Thu",1,68,"East Village","South Manhattan",62,"High",3.9346825831142045
"Blue Ribbon Sushi Bar & Grill","Japanese",33.03,3.8,"Sat",6,44,"Upper West Side","West Side",43,"Mid",3.776478827971226
"Blue Ribbon Sushi","Japanese",13,3.2,"Sat",4,119,"Harlem","Upper Manhattan",49,"High",3.046949731479666
"Sarabeth's","American",25.17,3.9,"Sat",1,3,"West Village","South Manhattan",51,"Low",3.6875554153916403
"Rubirosa","Italian",5.97,3.3,"Sun",4,37,"Tribeca","South Manhattan",55,"Mid",3.198497572980593
"Sushi Samba","Japanese",13,3.2,"Sun",1,11,"East Harlem","Upper Manhattan",54,"Low",3.1810151784105094
"Melt Shop","American",12.66,3.4,"Sun",1,11,"Nolita","South Manhattan",53,"Low",3.3806754790668627
"Osteria Morini","Italian",8.3,3.3,"Sat",2,14,"Inwood","Upper Manhattan",46,"Low",3.105471089593124
"Hatsuhana","Japanese",17.03,3.4,"Fri",2,6,"Hell's Kitchen","West Side",68,"Low",3.7073128259594665
"Blue Ribbon Sushi","Japanese",14.02,3.3,"Fri",2,119,"Upper West Side","West Side",64,"High",3.5812055628441177
"RedFarm Hudson","Chinese",24.2,3.7,"Sun",2,55,"Nolita","South Manhattan",46,"Mid",3.8337423723168205
"Five Guys Burgers and Fries","American",16.01,3.3,"Sat",9,29,"Little Italy","South Manhattan",46,"Mid",3.291622320471486
"The Meatball Shop","Italian",25.22,3.8,"Sun",5,132,"Hell's Kitchen","West Side",57,"Very High",3.755252224688439
"The Kati Roll Company","Indian",19.45,3.6,"Sun",1,16,"Midtown","Midtown",49,"Low",3.469880316464385
"Blue Ribbon Sushi Bar & Grill","Japanese",12.08,2.9,"Fri",2,44,"Harlem","Upper Manhattan",53,"Mid",3.207459446440549
"Blue Ribbon Fried Chicken","American",24.25,3.4,"Fri",5,96,"Midtown","Midtown",63,"High",3.7769181350593364
"Cafe Habana","Mexican",16.98,3.5,"Tue",6,16,"Midtown","Midtown",53,"Low",3.5323972023289065
"Blue Ribbon Fried Chicken","American",13,3.2,"Sun",3,96,"Harlem","Upper Manhattan",54,"High",3.149420755094578
"Tamarind TriBeCa","Indian",13.24,3.7,"Sat",6,27,"East Village","South Manhattan",53,"Mid",3.33704079225292
"Parm","Italian",29.39,4.7,"Tue",2,68,"Murray Hill","East Side",56,"High",4.339056936439602
"Waverly Diner","American",11.59,3.3,"Sat",4,7,"Greenwich Village","South Manhattan",47,"Low",3.259721366124237
"Barbounia","Mediterranean",12.13,3.7,"Sun",1,6,"Chinatown","South Manhattan",52,"Low",3.396492505003315
"Rubirosa","Italian",24.2,3.9,"Sun",1,37,"SoHo","South Manhattan",49,"Mid",3.7873239409396326
"Crema Restaurante","Mexican",15.86,3.5,"Sat",3,1,"Hell's Kitchen","West Side",61,"Low",3.4662129668492807
"Tamarind TriBeCa","Indian",12.95,3.3,"Fri",3,27,"Harlem","Upper Manhattan",51,"Mid",3.3188017802398315
"Shake Shack","American",15.86,3.5,"Sun",2,219,"East Village","South Manhattan",54,"Very High",3.366309270253474
"Big Daddy's","American",14.84,3.3,"Sat",3,2,"Flatiron District","Midtown",54,"Low",3.292291186066357
"Yama Japanese Restaurant","Japanese",5.77,3.1,"Sun",3,18,"Greenwich Village","South Manhattan",55,"Low",3.063338166541904
"Sushi of Gari 46","Japanese",22.8,3.4,"Sun",1,37,"Midtown","Midtown",55,"Mid",3.541188107481331
"The Meatball Shop","Italian",29.25,3.9,"Mon",1,132,"Hell's Kitchen","West Side",64,"Very High",4.311004350693816
"Blue Ribbon Sushi Bar & Grill","Japanese",22.36,3.4,"Sat",6,44,"Chelsea","West Side",43,"Mid",3.4697760405534384
"Sushi of Gari 46","Japanese",22.26,3.6,"Sun",1,37,"East Village","South Manhattan",53,"Mid",3.586828274636554
"Donburi-ya","Japanese",8.01,3.4,"Tue",13,7,"West Village","South Manhattan",60,"Low",3.082273074038853
"Pepe Rosso To Go","Italian",16.3,3.3,"Sun",3,7,"Theater District","Midtown",53,"Low",3.415137187779992
"TAO","Japanese",31.43,3.8,"Sat",2,49,"Midtown","Midtown",54,"Mid",3.848210664492717
"Parm","Italian",12.13,3.3,"Sat",2,68,"East Harlem","Upper Manhattan",38,"High",3.1239995843747383
"TAO","Japanese",8.05,3.5,"Wed",3,49,"Midtown","Midtown",57,"Mid",3.454406991558469
"Parm","Italian",19.4,4.2,"Tue",1,68,"East Village","South Manhattan",52,"High",3.9009396234294753
"Amma","Indian",19.35,3.7,"Sun",3,4,"West Village","South Manhattan",46,"Low",3.394074802699077
"TAO","Japanese",16.15,3.4,"Sun",2,49,"Upper East Side","East Side",46,"Mid",3.391540055394996
"Momoya","Japanese",16.05,3.7,"Thu",2,30,"Flatiron District","Midtown",67,"Mid",3.8021721337607146
"Parm","Italian",24.25,3.9,"Sat",2,68,"Inwood","Upper Manhattan",55,"High",3.732571491250997
"Shake Shack","American",9.07,3.3,"Thu",4,219,"Flatiron District","Midtown",61,"Very High",3.473381364489001
"Blue Ribbon Sushi Bar & Grill","Japanese",13.05,3.6,"Tue",1,44,"East Harlem","Upper Manhattan",50,"Mid",3.409200220204574
"Shake Shack","American",12.13,3.7,"Tue",2,219,"Harlem","Upper Manhattan",55,"Very High",3.40515625107551
"Shake Shack","American",24.35,3.3,"Mon",2,219,"Midtown","Midtown",60,"Very High",3.8529459513719417
"Han Dynasty","Chinese",16.01,3.5,"Sun",1,46,"Civic Center","South Manhattan",46,"Mid",3.5898056301832244
"Tony's Di Napoli","Italian",5.82,3.3,"Sun",2,5,"West Village","South Manhattan",52,"Low",3.040195422122393
"Cafe Mogador","Middle Eastern",16.15,3.6,"Sun",3,18,"Hell's Kitchen","West Side",56,"Low",3.6389942939409616
"Blue Ribbon Sushi","Japanese",29.68,3.8,"Sun",5,119,"West Village","South Manhattan",56,"High",3.690012051215729
"The Meatball Shop","Italian",12.18,3.5,"Sun",2,132,"Gramercy","East Side",47,"Very High",3.4427639775163508
"Sushi of Gari 46","Japanese",12.56,3.3,"Sat",1,37,"Lower East Side","South Manhattan",42,"Mid",3.220825655636114
"Chipotle Mexican Grill","Mexican",16.1,3.1,"Sun",1,23,"East Harlem","Upper Manhattan",48,"Mid",3.240159885856248
"Parm","Italian",21.93,3.6,"Sun",1,68,"Harlem","Upper Manhattan",47,"High",3.4816740992341426
"Sushi of Gari 46","Japanese",5.77,3.5,"Tue",2,37,"Chelsea","West Side",56,"Mid",3.43348405997527
"Nobu Next Door","Japanese",6.02,3.3,"Sun",1,42,"Gramercy","East Side",57,"Mid",3.2561922717627376
"Aurora","Italian",6.74,3.1,"Fri",2,2,"Upper West Side","West Side",56,"Low",3.3309414258479553
"Blue Ribbon Sushi","Japanese",11.59,3.2,"Sat",1,119,"West Village","South Manhattan",40,"High",3.0931438133634446
"Dickson's Farmstand Meats","American",33.03,4.1,"Sat",1,3,"Upper West Side","West Side",55,"Low",4.096256831876414
"RedFarm Hudson","Chinese",33.03,4,"Sun",2,55,"Hell's Kitchen","West Side",51,"Mid",4.1197114067456555
"Shake Shack","American",5.72,3,"Sat",2,219,"Hell's Kitchen","West Side",43,"Very High",2.999806513162697
"Blue Ribbon Sushi","Japanese",29.15,4.5,"Wed",2,119,"Gramercy","East Side",50,"High",4.341612178380896
"indikitch","Indian",14.07,3.7,"Sat",2,4,"Chelsea","West Side",50,"Low",3.4960940941636305
"Donburi-ya","Japanese",6.64,2.4,"Mon",13,7,"Lower East Side","South Manhattan",50,"Low",2.888565828105696
"Melt Shop","American",9.6,3.2,"Sun",5,11,"Stuyvesant Town","East Side",46,"Low",3.242643399068948
"Blue Ribbon Sushi","Japanese",9.32,2.9,"Sun",2,119,"Midtown","Midtown",50,"High",2.981041523218577
"ilili Restaurant","Middle Eastern",25.22,4.8,"Wed",2,18,"Kips Bay","East Side",58,"Low",4.48059245742031
"Shake Shack","American",16.93,3.7,"Sat",2,219,"Kips Bay","East Side",51,"Very High",3.5581171690936113
"Blue Ribbon Fried Chicken","American",16.44,3.1,"Sun",5,96,"Upper West Side","West Side",40,"High",3.225751594024452
"Blue Ribbon Sushi Izakaya","Japanese",14.41,3.1,"Sat",5,29,"Inwood","Upper Manhattan",42,"Mid",3.059057366364506
"Pepe Rosso To Go","Italian",12.13,3.5,"Sun",1,7,"Upper East Side","East Side",43,"Low",3.3770105858135664
"Tamarind TriBeCa","Indian",22.26,4.1,"Sat",2,27,"Upper East Side","East Side",49,"Mid",3.8330935306238128
"Shake Shack","American",24.3,4.3,"Tue",1,219,"Chelsea","West Side",64,"Very High",4.177163767756271
"The Smile","American",12.27,2.8,"Mon",3,18,"Midtown","Midtown",56,"Low",3.3986146482628854
"Blue Ribbon Sushi Izakaya","Japanese",12.23,3.2,"Sat",4,29,"Harlem","Upper Manhattan",56,"Mid",3.1499348000748855
"Waverly Diner","American",14.6,4,"Wed",4,7,"East Village","South Manhattan",52,"Low",3.7159050015790447
"Moonstruck on Second","American",14.94,3.4,"Sat",1,1,"Chelsea","West Side",47,"Low",3.4220904692743592
"Blue Ribbon Sushi Bar & Grill","Japanese",16.54,3.5,"Sat",1,44,"West Village","South Manhattan",44,"Mid",3.314684756776213
"RedFarm Hudson","Chinese",11.64,3.5,"Sat",3,55,"Upper West Side","West Side",52,"Mid",3.4881447360342355
"Melt Shop","American",11.69,3,"Fri",1,11,"Hell's Kitchen","West Side",48,"Low",3.37211570078604
"RedFarm Broadway","Chinese",6.74,3.3,"Sun",2,59,"Upper West Side","West Side",58,"Mid",3.3406449683307855
"Cafe Mogador","Middle Eastern",9.22,3.1,"Sun",2,18,"Harlem","Upper Manhattan",38,"Low",3.052660296017158
"The Meatball Shop","American",5.77,3.3,"Sun",1,132,"Nolita","South Manhattan",60,"Very High",3.2623675358019844
"Shake Shack","American",9.02,3.5,"Tue",9,219,"East Village","South Manhattan",50,"Very High",3.184813455576913
"Serafina Fabulous Pizza","Italian",22.8,3.7,"Fri",1,5,"Upper West Side","West Side",59,"Low",3.947847827384928
"Rubirosa","Italian",12.51,3.5,"Sat",2,37,"Upper East Side","East Side",36,"Mid",3.3531579745964293
"Ravagh Persian Grill","Middle Eastern",14.07,4.1,"Tue",3,3,"Harlem","Upper Manhattan",67,"Low",3.7575113403643763
"The Kati Roll Company","Indian",5.34,3.5,"Sat",1,16,"Lower East Side","South Manhattan",45,"Low",3.129520002319194
"Westville Hudson","American",29.1,3.7,"Sun",2,15,"Chelsea","West Side",44,"Low",3.8259966045244886
"Five Guys Burgers and Fries","American",6.4,2.8,"Mon",2,29,"Chelsea","West Side",55,"Mid",3.443427020905937
"Cafe Mogador","Middle Eastern",14.12,3.6,"Sat",1,18,"Chelsea","West Side",48,"Low",3.6709962364005384
"TAO","Japanese",12.18,3.2,"Sat",1,49,"Harlem","Upper Manhattan",47,"Mid",3.099809932543538
"Osteria Morini","Italian",19.45,3.9,"Sat",3,14,"Greenwich Village","South Manhattan",55,"Low",3.73754775915717
"Momoya","Japanese",11.59,3,"Sat",1,30,"Midtown","Midtown",41,"Mid",3.054465907499659
"Nobu Next Door","Japanese",9.22,2.9,"Sun",2,42,"Midtown","Midtown",52,"Mid",3.010626194443089
"Empanada Mama","Mexican",12.13,3.1,"Sat",2,13,"Chelsea","West Side",43,"Low",3.31727266695322
"Shake Shack","American",15.76,3.8,"Sat",1,219,"East Village","South Manhattan",61,"Very High",3.5500278242578736
"Junoon","Indian",29.49,3.8,"Sat",13,5,"Lower East Side","South Manhattan",40,"Low",3.4479954734934064
"Nobu Next Door","Japanese",19.35,3.6,"Sat",3,42,"Hell's Kitchen","West Side",58,"Mid",3.5739434410404955
"Shake Shack","American",31.43,4,"Sat",5,219,"NoHo","South Manhattan",49,"Very High",3.8628178006350202
"Blue Ribbon Sushi","Japanese",19.4,3.6,"Sat",2,119,"Chinatown","South Manhattan",49,"High",3.423434481016961
"Blue Ribbon Sushi","Japanese",11.69,3.1,"Sat",5,119,"Midtown","Midtown",57,"High",3.129342854338019
"Han Dynasty","Chinese",19.3,3.6,"Sat",13,46,"East Village","South Manhattan",55,"Mid",3.4222042075118493
"The Meatball Shop","Italian",7.61,3,"Sun",1,132,"Midtown","Midtown",46,"Very High",3.047244217079539
"The Meatball Shop","Italian",8.3,4.2,"Wed",1,132,"Gramercy","East Side",61,"Very High",3.9560330613286085
"RedFarm Hudson","Chinese",25.17,3.8,"Sat",1,55,"West Village","South Manhattan",38,"Mid",3.749250866298055
"TAO","Japanese",12.08,2.8,"Mon",4,49,"Upper West Side","West Side",50,"Mid",3.3816642889345867
"The Meatball Shop","Italian",12.71,3.3,"Fri",5,132,"Hell's Kitchen","West Side",62,"Very High",3.5507199323492538
"The Meatball Shop","Italian",12.18,3.4,"Sat",2,132,"Lower East Side","South Manhattan",36,"Very High",3.221896077178168
"Parm","Italian",29.35,3.9,"Sun",3,68,"East Village","South Manhattan",46,"High",3.8024680984147965
"Five Guys Burgers and Fries","American",25.27,3.6,"Sun",1,29,"Midtown","Midtown",56,"Mid",3.7098184739664597
"Xi'an Famous Foods","Chinese",8.54,3.6,"Sat",2,9,"West Village","South Manhattan",59,"Low",3.4142084400616115
"Han Dynasty","Chinese",29.15,3.8,"Sun",1,46,"Chelsea","West Side",42,"Mid",3.9554213682563963
"Blue Ribbon Sushi","Japanese",17.85,3.5,"Sat",4,119,"Upper East Side","East Side",46,"High",3.4470986822356213
"Blue Ribbon Sushi Izakaya","Japanese",16.1,3.5,"Sat",1,29,"Greenwich Village","South Manhattan",48,"Mid",3.489401009598738
"The Kati Roll Company","Indian",14.07,3.4,"Sun",1,16,"Harlem","Upper Manhattan",43,"Low",3.161582966509643
"Shake Shack","American",15.57,3.9,"Tue",3,219,"Chelsea","West Side",59,"Very High",3.7710736322482092
"Parm","Italian",16.44,3.2,"Sun",7,68,"Harlem","Upper Manhattan",45,"High",3.1014291715521156
"Cafe de La Esquina","Mexican",16.06,3.5,"Sat",1,1,"East Village","South Manhattan",48,"Low",3.348242691346779
"Olive Garden","Italian",6.74,2.9,"Sun",2,2,"Midtown","Midtown",42,"Low",2.8812396402386766
"Blue Ribbon Fried Chicken","American",14.07,3.9,"Wed",1,96,"Hell's Kitchen","West Side",51,"High",3.8236626709819985
"Cho Dang Gol","Korean",12.13,3.2,"Sat",2,6,"Murray Hill","East Side",45,"Low",3.1928888312792734
"The Meatball Shop","Italian",8.54,3.2,"Sun",1,132,"Hell's Kitchen","West Side",46,"Very High",3.1905658383413074
"Cafeteria","American",11.59,3.2,"Sun",1,9,"Lower East Side","South Manhattan",43,"Low",3.198793256431868
"Jack's Wife Freda","Mediterranean",31.43,4.2,"Sun",1,25,"Harlem","Upper Manhattan",54,"Mid",3.9209185224277445
"Benihana","Japanese",16.11,3.2,"Sun",1,5,"Midtown","Midtown",54,"Low",3.3024152700823994
"Blue Ribbon Sushi","Japanese",9.41,3.1,"Sat",1,119,"Hell's Kitchen","West Side",42,"High",3.1043216210279163
"67 Burger","American",29.05,4.2,"Tue",1,1,"Chelsea","West Side",48,"Low",4.119361257745336
"RedFarm Broadway","Chinese",5.87,3.1,"Sun",2,59,"Chelsea","West Side",49,"Mid",3.2494814616251726
"Blue Ribbon Sushi Bar & Grill","Japanese",12.18,3.1,"Sat",1,44,"Harlem","Upper Manhattan",39,"Mid",2.9984728710312787
"Boqueria","Spanish",12.13,3,"Fri",2,9,"Greenwich Village","South Manhattan",61,"Low",3.903388406876867
"Rubirosa","Italian",16.2,3.5,"Sat",1,37,"Midtown","Midtown",48,"Mid",3.4305952545570766
"Blue Ribbon Sushi","Japanese",5.97,3.2,"Sun",2,119,"East Village","South Manhattan",61,"High",3.0894662338245844
"Shake Shack","American",12.23,3.9,"Tue",1,219,"Chelsea","West Side",60,"Very High",3.7313272276516627
"Blue Ribbon Sushi","Japanese",14.12,3.2,"Fri",1,119,"Midtown","Midtown",68,"High",3.5319659829726677
"Parm","Italian",6.74,3.7,"Thu",1,68,"Lower East Side","South Manhattan",55,"High",3.604732547523063
"RedFarm Broadway","Chinese",19.4,3.6,"Sun",2,59,"Tribeca","South Manhattan",49,"Mid",3.7041935507359254
"Blue Ribbon Fried Chicken","American",12.13,3.5,"Sun",4,96,"Upper East Side","East Side",64,"High",3.4871808283272894
"Burger Joint","American",14.16,3.4,"Sat",1,12,"Midtown","Midtown",56,"Low",3.3666169419309186
"Yama Japanese Restaurant","Japanese",12.13,3.4,"Sat",1,18,"East Village","South Manhattan",52,"Low",3.296366498292805
"Jack's Wife Freda","Mediterranean",31.38,4.3,"Sat",3,25,"East Village","South Manhattan",46,"Mid",3.9857880264488665
"Sushi Samba","Japanese",22.85,4.2,"Wed",1,11,"Hell's Kitchen","West Side",53,"Low",4.082046502255687
"Westville Hudson","American",32.93,3.9,"Sat",1,15,"Midtown","Midtown",50,"Low",3.9526272085765295
"The Meatball Shop","Italian",19.4,3.5,"Sun",1,132,"West Village","South Manhattan",36,"Very High",3.3699526152717416
"Shake Shack","American",8.1,3.2,"Sat",1,219,"Upper West Side","West Side",49,"Very High",3.19617411103734
"Melt Shop","American",9.02,2.7,"Mon",1,11,"Midtown","Midtown",53,"Low",3.3053029090286667
"Shake Shack","American",9.12,2.9,"Sun",2,219,"Midtown","Midtown",50,"Very High",3.0088680626398343
"TAO","Japanese",6.69,3.7,"Tue",1,49,"Gramercy","East Side",51,"Mid",3.510135594010003
"Serafina Fabulous Pizza","Italian",16.88,3.8,"Sat",1,5,"Inwood","Upper Manhattan",60,"Low",3.535618196950737
"Waverly Diner","American",16.3,3.3,"Fri",4,7,"Greenwich Village","South Manhattan",53,"Low",3.560875826219689
"Five Guys Burgers and Fries","American",9.27,3.4,"Sat",1,29,"Upper East Side","East Side",48,"Mid",3.377603956989677
"TAO","Japanese",15.86,3.4,"Sat",1,49,"East Village","South Manhattan",39,"Mid",3.2720096194488946
"Balthazar Boulangerie","French",12.13,3.1,"Sat",3,10,"Chelsea","West Side",49,"Low",3.637108309229394
"Bareburger","American",17.03,3.4,"Sun",1,27,"Morningside Heights","Upper Manhattan",56,"Mid",3.4210411314053673
"Bareburger","American",13.77,3.6,"Sat",1,27,"Hell's Kitchen","West Side",62,"Mid",3.5634791147561335
"V-Nam Cafe","Vietnamese",6.01,3.6,"Wed",2,4,"Harlem","Upper Manhattan",51,"Low",3.6407802176553536
"Blue Ribbon Sushi Bar & Grill","Japanese",29.25,4.2,"Wed",2,44,"Midtown","Midtown",54,"Mid",4.141141284576814
"Blue Ribbon Sushi","Japanese",16.1,3.1,"Sun",3,119,"Hell's Kitchen","West Side",43,"High",3.2043495448835575
"RedFarm Hudson","Chinese",5.73,2.8,"Mon",3,55,"Hell's Kitchen","West Side",50,"Mid",3.4006189361225645
"Shake Shack","American",6.07,3.3,"Sat",2,219,"Kips Bay","East Side",47,"Very High",3.1521803113294347
"RedFarm Hudson","Chinese",15.23,3.6,"Sat",1,55,"Chelsea","West Side",47,"Mid",3.6503111123465732
"Parm","Italian",9.17,3.3,"Sun",1,68,"Lower East Side","South Manhattan",42,"High",3.1589223956689896
"Tamarind TriBeCa","Indian",29.15,4.2,"Sat",2,27,"Harlem","Upper Manhattan",57,"Mid",3.8798566296807695
"Shake Shack","American",29.05,3.9,"Sun",1,219,"Kips Bay","East Side",49,"Very High",3.8889763166303504
"Han Dynasty","Chinese",33.03,4.3,"Fri",2,46,"Upper East Side","East Side",67,"Mid",4.5434981543825845
"Blue Ribbon Sushi Izakaya","Japanese",8.83,3.6,"Wed",7,29,"East Harlem","Upper Manhattan",61,"Mid",3.4086647412628204
"Bareburger","American",6.74,3.3,"Sun",2,27,"Upper East Side","East Side",55,"Mid",3.2489377786418023
"Sushi of Gari Tribeca","Japanese",17.03,3.3,"Sun",1,24,"Chinatown","South Manhattan",45,"Mid",3.2305483887152446
"Benihana","Japanese",25.22,4.1,"Wed",6,5,"Hell's Kitchen","West Side",54,"Low",4.013984421062758
"Tres Carnes","Mexican",9.17,2.9,"Sun",3,3,"Midtown","Midtown",55,"Low",2.9818515415018467
"Schnipper's Quality Kitchen","American",12.18,3.6,"Sat",1,3,"Upper East Side","East Side",53,"Low",3.4405360024889373
"Parm","Italian",12.18,3.4,"Sun",1,68,"West Village","South Manhattan",45,"High",3.248908835178063
"Shake Shack","American",15.57,3.5,"Sat",2,219,"Upper West Side","West Side",49,"Very High",3.4132806096448713
"Lucky's Famous Burgers","American",12.13,4,"Wed",2,6,"Upper East Side","East Side",51,"Low",3.86135866902424
"Blue Ribbon Fried Chicken","American",14.6,3.5,"Sun",1,96,"Lower East Side","South Manhattan",54,"High",3.4184081222247875
"Sushi of Gari 46","Japanese",11.84,3.1,"Sat",2,37,"Midtown","Midtown",51,"Mid",3.1768364475467115
"Sushi of Gari","Japanese",14.07,3.3,"Sun",2,16,"Washington Heights","Upper Manhattan",61,"Low",3.300538449175265
"Go! Go! Curry!","Japanese",33.03,3.8,"Sat",1,3,"Chelsea","West Side",37,"Low",3.839594739943692
